EnrollmentID,StudentID,CourseID,EnrollmentDate
ENR05362,STD1448,CRS0028,2023-07-01
ENR05363,STD1745,CRS0011,2023-05-06
ENR05364,STD1048,CRS0013,2025-04-17
ENR05365,STD1748,CRS0026,2023-05-02
ENR05366,STD1708,CRS0049,2025-06-07
ENR05367,STD1424,CRS0015,2023-12-10
ENR05368,STD1868,CRS0025,2025-03-05
ENR05369,STD1043,CRS0027,2022-07-01
ENR05370,STD1566,CRS0016,2025-04-26
ENR05371,STD1115,CRS0017,2022-08-10
ENR05372,STD1484,CRS0049,2024-08-13
ENR05373,STD1932,CRS0019,2024-06-14
ENR05374,STD1636,CRS0039,2023-06-14
ENR05375,STD1119,CRS0024,2023-10-30
ENR05376,STD1777,CRS0026,2022-07-03
ENR05377,STD1265,CRS0022,2024-02-10
ENR05378,STD1530,CRS0033,2023-10-17
ENR05379,STD1510,CRS0037,2023-04-25
ENR05380,STD1332,CRS0031,2022-12-08
ENR05381,STD1295,CRS0015,2024-12-30
ENR05382,STD1731,CRS0031,2022-11-03
ENR05383,STD1369,CRS0028,2025-03-02
ENR05384,STD1519,CRS0006,2022-08-27
ENR05385,STD1280,CRS0015,2024-02-18
ENR05386,STD1538,CRS0043,2023-09-16
ENR05387,STD1757,CRS0038,2025-05-25
ENR05388,STD1712,CRS0046,2024-05-02
ENR05389,STD1467,CRS0035,2023-06-26
ENR05390,STD1873,CRS0025,2025-01-16
ENR05391,STD1231,CRS0023,2025-04-10
ENR05392,STD1915,CRS0046,2024-05-05
ENR05393,STD1114,CRS0047,2023-12-16
ENR05394,STD1724,CRS0007,2024-03-09
ENR05395,STD1656,CRS0009,2024-10-20
ENR05396,STD1387,CRS0016,2023-11-25
ENR05397,STD1194,CRS0005,2022-09-19
ENR05398,STD1862,CRS0007,2022-07-09
ENR05399,STD1903,CRS0023,2023-12-07
ENR05400,STD1922,CRS0032,2022-10-26
ENR05401,STD1889,CRS0048,2025-03-22
ENR05402,STD1228,CRS0040,2022-10-19
ENR05403,STD1174,CRS0010,2023-12-05
ENR05404,STD1462,CRS0031,2023-10-14
ENR05405,STD1385,CRS0036,2025-06-03
ENR05406,STD1720,CRS0010,2023-08-07
ENR05407,STD1095,CRS0013,2023-03-21
ENR05408,STD1134,CRS0024,2023-04-09
ENR05409,STD1144,CRS0019,2024-08-23
ENR05410,STD1617,CRS0002,2023-12-21
ENR05411,STD1459,CRS0038,2022-09-12
ENR05412,STD1442,CRS0016,2024-03-13
ENR05413,STD1153,CRS0017,2025-03-14
ENR05414,STD1492,CRS0005,2022-06-26
ENR05415,STD1891,CRS0012,2024-05-03
ENR05416,STD1649,CRS0006,2022-10-16
ENR05417,STD1071,CRS0038,2024-07-20
ENR05418,STD1416,CRS0006,2025-02-25
ENR05419,STD1820,CRS0015,2024-05-11
ENR05420,STD1830,CRS0028,2025-01-12
ENR05421,STD1355,CRS0025,2024-08-02
ENR05422,STD1701,CRS0003,2023-06-13
ENR05423,STD1204,CRS0005,2022-09-21
ENR05424,STD1360,CRS0044,2024-11-06
ENR05425,STD1026,CRS0038,2025-03-08
ENR05426,STD1660,CRS0015,2024-09-24
ENR05427,STD1030,CRS0005,2023-02-26
ENR05428,STD1456,CRS0036,2022-11-07
ENR05429,STD1231,CRS0034,2023-09-01
ENR05430,STD1608,CRS0021,2023-08-31
ENR05431,STD1267,CRS0013,2024-04-16
ENR05432,STD1269,CRS0035,2025-06-07
ENR05433,STD1900,CRS0038,2024-05-14
ENR05434,STD1585,CRS0007,2024-07-21
ENR05435,STD1061,CRS0019,2024-05-07
ENR05436,STD1061,CRS0029,2025-04-29
ENR05437,STD1957,CRS0013,2023-04-10
ENR05438,STD1601,CRS0048,2023-12-16
ENR05439,STD1672,CRS0035,2023-04-23
ENR05440,STD1371,CRS0024,2024-09-03
ENR05441,STD1818,CRS0008,2023-11-23
ENR05442,STD1349,CRS0044,2023-01-31
ENR05443,STD1385,CRS0015,2023-02-27
ENR05444,STD1189,CRS0027,2024-01-06
ENR05445,STD1100,CRS0018,2023-03-26
ENR05446,STD1600,CRS0041,2022-12-11
ENR05447,STD1104,CRS0036,2022-09-06
ENR05448,STD1094,CRS0043,2022-07-01
ENR05449,STD1040,CRS0041,2023-12-29
ENR05450,STD1838,CRS0007,2024-09-27
ENR05451,STD1434,CRS0044,2023-10-14
ENR05452,STD1913,CRS0013,2022-09-01
ENR05453,STD1803,CRS0031,2024-05-12
ENR05454,STD1518,CRS0033,2022-09-01
ENR05455,STD1015,CRS0022,2023-02-25
ENR05456,STD1052,CRS0002,2024-03-16
ENR05457,STD1144,CRS0041,2023-11-12
ENR05458,STD1084,CRS0036,2022-07-27
ENR05459,STD1885,CRS0014,2022-12-25
ENR05460,STD1425,CRS0019,2023-04-23
ENR05461,STD1556,CRS0035,2022-07-05
ENR05462,STD1196,CRS0003,2022-10-07
ENR05463,STD1312,CRS0042,2024-12-06
ENR05464,STD1586,CRS0040,2024-01-08
ENR05465,STD1954,CRS0016,2023-03-25
ENR05466,STD1736,CRS0022,2023-03-19
ENR05467,STD1055,CRS0027,2024-11-22
ENR05468,STD1176,CRS0046,2024-02-28
ENR05469,STD1034,CRS0020,2024-10-21
ENR05470,STD1398,CRS0039,2024-12-11
ENR05471,STD1096,CRS0033,2024-09-15
ENR05472,STD1853,CRS0014,2024-12-10
ENR05473,STD1809,CRS0009,2024-08-14
ENR05474,STD1683,CRS0002,2023-12-29
ENR05475,STD1600,CRS0033,2024-01-19
ENR05476,STD1449,CRS0042,2023-12-22
ENR05477,STD1663,CRS0017,2023-11-24
ENR05478,STD1824,CRS0050,2023-12-14
ENR05479,STD1823,CRS0007,2024-07-03
ENR05480,STD1410,CRS0015,2024-01-31
ENR05481,STD1106,CRS0026,2024-03-04
ENR05482,STD1488,CRS0027,2024-03-22
ENR05483,STD1160,CRS0034,2023-07-02
ENR05484,STD1951,CRS0026,2023-01-20
ENR05485,STD1348,CRS0047,2024-12-08
ENR05486,STD1824,CRS0002,2024-09-28
ENR05487,STD1038,CRS0022,2022-10-11
ENR05488,STD1462,CRS0048,2023-12-14
ENR05489,STD1987,CRS0012,2025-06-01
ENR05490,STD1598,CRS0026,2023-02-12
ENR05491,STD1013,CRS0031,2024-06-03
ENR05492,STD1948,CRS0003,2022-08-19
ENR05493,STD1091,CRS0015,2024-02-17
ENR05494,STD1512,CRS0008,2023-09-29
ENR05495,STD1581,CRS0017,2022-08-21
ENR05496,STD1014,CRS0050,2022-08-21
ENR05497,STD1653,CRS0017,2023-03-13
ENR05498,STD1368,CRS0036,2023-12-14
ENR05499,STD1378,CRS0037,2023-01-22
ENR05500,STD1650,CRS0009,2024-09-11
ENR05501,STD1444,CRS0005,2024-05-07
ENR05502,STD1975,CRS0015,2023-02-03
ENR05503,STD1388,CRS0028,2023-12-22
ENR05504,STD1209,CRS0013,2025-01-22
ENR05505,STD1691,CRS0048,2024-10-30
ENR05506,STD1427,CRS0033,2023-11-30
ENR05507,STD1819,CRS0012,2025-03-19
ENR05508,STD1755,CRS0014,2022-11-03
ENR05509,STD1951,CRS0010,2022-09-15
ENR05510,STD1507,CRS0025,2022-09-18
ENR05511,STD1064,CRS0022,2022-08-20
ENR05512,STD1317,CRS0005,2022-09-30
ENR05513,STD1811,CRS0030,2023-02-09
ENR05514,STD1249,CRS0017,2023-10-30
ENR05515,STD1327,CRS0028,2023-07-01
ENR05516,STD1069,CRS0020,2024-12-21
ENR05517,STD1117,CRS0015,2024-06-26
ENR05518,STD1708,CRS0020,2024-12-19
ENR05519,STD1440,CRS0050,2023-03-05
ENR05520,STD1133,CRS0050,2025-06-08
ENR05521,STD1996,CRS0043,2023-09-21
ENR05522,STD1120,CRS0012,2023-02-21
ENR05523,STD1861,CRS0027,2025-05-26
ENR05524,STD1557,CRS0007,2024-12-25
ENR05525,STD1497,CRS0023,2023-10-18
ENR05526,STD1699,CRS0023,2022-07-15
ENR05527,STD1966,CRS0027,2023-03-05
ENR05528,STD1880,CRS0018,2025-04-04
ENR05529,STD1840,CRS0041,2022-10-03
ENR05530,STD1174,CRS0032,2024-07-03
ENR05531,STD1279,CRS0008,2024-08-15
ENR05532,STD1466,CRS0034,2023-06-27
ENR05533,STD1397,CRS0043,2024-01-02
ENR05534,STD1682,CRS0024,2024-07-02
ENR05535,STD1545,CRS0047,2023-11-03
ENR05536,STD1248,CRS0024,2024-07-11
ENR05537,STD1101,CRS0039,2023-02-15
ENR05538,STD1171,CRS0008,2024-05-31
ENR05539,STD1200,CRS0018,2024-02-02
ENR05540,STD1838,CRS0019,2023-10-06
ENR05541,STD1846,CRS0046,2024-02-09
ENR05542,STD1876,CRS0015,2022-09-03
ENR05543,STD1969,CRS0046,2022-11-17
ENR05544,STD1039,CRS0045,2023-09-26
ENR05545,STD1502,CRS0041,2024-03-08
ENR05546,STD1890,CRS0031,2023-07-14
ENR05547,STD1309,CRS0037,2023-01-10
ENR05548,STD1544,CRS0015,2022-10-21
ENR05549,STD1585,CRS0001,2022-07-25
ENR05550,STD1768,CRS0032,2024-06-16
ENR05551,STD1085,CRS0038,2025-03-26
ENR05552,STD1733,CRS0025,2022-11-16
ENR05553,STD1440,CRS0026,2022-06-13
ENR05554,STD1400,CRS0023,2022-12-22
ENR05555,STD1975,CRS0032,2024-02-19
ENR05556,STD1257,CRS0047,2023-08-13
ENR05557,STD1786,CRS0024,2023-12-24
ENR05558,STD1003,CRS0003,2023-02-22
ENR05559,STD1168,CRS0032,2024-03-08
ENR05560,STD1545,CRS0003,2024-12-08
ENR05561,STD1537,CRS0040,2023-02-06
ENR05562,STD1802,CRS0035,2024-10-07
ENR05563,STD1538,CRS0033,2022-12-19
ENR05564,STD1897,CRS0050,2022-07-23
ENR05565,STD1287,CRS0008,2024-05-07
ENR05566,STD1802,CRS0011,2025-02-14
ENR05567,STD1586,CRS0047,2023-04-29
ENR05568,STD1769,CRS0038,2025-02-06
ENR05569,STD1990,CRS0002,2023-10-21
ENR05570,STD1550,CRS0050,2024-09-02
ENR05571,STD1985,CRS0016,2022-07-21
ENR05572,STD1637,CRS0040,2022-12-28
ENR05573,STD1189,CRS0027,2023-04-13
ENR05574,STD1884,CRS0048,2022-11-02
ENR05575,STD1011,CRS0029,2024-04-01
ENR05576,STD1640,CRS0018,2024-08-20
ENR05577,STD1424,CRS0012,2025-06-05
ENR05578,STD1390,CRS0048,2023-08-19
ENR05579,STD1828,CRS0021,2023-05-30
ENR05580,STD1249,CRS0049,2023-11-14
ENR05581,STD1270,CRS0027,2024-12-26
ENR05582,STD1435,CRS0008,2023-07-22
ENR05583,STD1195,CRS0010,2023-05-07
ENR05584,STD1259,CRS0008,2024-02-20
ENR05585,STD1210,CRS0030,2024-02-11
ENR05586,STD1139,CRS0038,2023-06-11
ENR05587,STD1938,CRS0022,2023-11-04
ENR05588,STD1160,CRS0044,2022-11-23
ENR05589,STD1638,CRS0046,2024-01-10
ENR05590,STD1506,CRS0008,2024-12-16
ENR05591,STD1985,CRS0045,2024-02-16
ENR05592,STD1448,CRS0023,2025-04-10
ENR05593,STD1863,CRS0034,2025-03-18
ENR05594,STD1937,CRS0050,2022-09-12
ENR05595,STD1373,CRS0024,2024-01-14
ENR05596,STD1374,CRS0023,2023-02-12
ENR05597,STD1132,CRS0038,2023-10-18
ENR05598,STD1809,CRS0033,2022-12-18
ENR05599,STD1226,CRS0009,2024-04-18
ENR05600,STD1595,CRS0042,2022-08-29
ENR05601,STD1119,CRS0037,2023-07-28
ENR05602,STD1016,CRS0007,2024-08-23
ENR05603,STD1366,CRS0023,2022-12-27
ENR05604,STD1388,CRS0015,2025-02-23
ENR05605,STD1196,CRS0005,2024-10-16
ENR05606,STD1022,CRS0003,2023-07-13
ENR05607,STD1094,CRS0045,2024-07-18
ENR05608,STD1204,CRS0010,2024-04-13
ENR05609,STD1930,CRS0027,2023-01-01
ENR05610,STD1413,CRS0016,2023-12-18
ENR05611,STD1303,CRS0043,2025-02-09
ENR05612,STD1102,CRS0016,2024-08-17
ENR05613,STD1672,CRS0015,2025-05-19
ENR05614,STD1476,CRS0047,2023-06-25
ENR05615,STD1107,CRS0037,2024-11-18
ENR05616,STD1612,CRS0034,2023-08-04
ENR05617,STD1024,CRS0049,2025-02-13
ENR05618,STD1678,CRS0014,2022-07-14
ENR05619,STD1546,CRS0023,2024-07-27
ENR05620,STD1311,CRS0003,2025-04-02
ENR05621,STD1244,CRS0018,2024-06-21
ENR05622,STD1974,CRS0026,2023-11-09
ENR05623,STD1904,CRS0011,2023-07-31
ENR05624,STD1732,CRS0017,2025-02-08
ENR05625,STD1203,CRS0006,2022-07-11
ENR05626,STD1398,CRS0021,2024-09-13
ENR05627,STD1199,CRS0045,2023-11-15
ENR05628,STD1019,CRS0023,2025-01-05
ENR05629,STD1033,CRS0036,2023-04-07
ENR05630,STD1342,CRS0049,2023-08-31
ENR05631,STD1122,CRS0008,2024-01-29
ENR05632,STD1193,CRS0040,2023-05-26
ENR05633,STD1887,CRS0026,2025-04-24
ENR05634,STD1340,CRS0046,2023-12-24
ENR05635,STD1345,CRS0045,2023-01-20
ENR05636,STD1827,CRS0043,2025-06-01
ENR05637,STD1437,CRS0003,2022-10-24
ENR05638,STD1414,CRS0046,2025-05-06
ENR05639,STD1012,CRS0037,2023-11-23
ENR05640,STD1049,CRS0006,2024-04-18
ENR05641,STD1589,CRS0004,2024-11-16
ENR05642,STD1962,CRS0036,2025-02-04
ENR05643,STD1052,CRS0050,2024-01-20
ENR05644,STD1952,CRS0022,2023-10-06
ENR05645,STD1157,CRS0021,2023-05-19
ENR05646,STD1161,CRS0015,2023-11-25
ENR05647,STD1334,CRS0046,2022-08-04
ENR05648,STD1521,CRS0021,2024-12-11
ENR05649,STD1660,CRS0044,2025-02-17
ENR05650,STD1210,CRS0043,2024-05-22
ENR05651,STD1067,CRS0022,2023-02-06
ENR05652,STD1760,CRS0012,2025-01-29
ENR05653,STD1427,CRS0002,2023-02-09
ENR05654,STD1755,CRS0020,2024-01-10
ENR05655,STD1782,CRS0026,2023-04-02
ENR05656,STD1747,CRS0031,2023-09-06
ENR05657,STD1902,CRS0030,2023-08-06
ENR05658,STD1726,CRS0018,2023-11-07
ENR05659,STD1944,CRS0030,2024-05-18
ENR05660,STD1665,CRS0048,2023-04-29
ENR05661,STD1925,CRS0024,2024-12-29
ENR05662,STD1383,CRS0010,2023-06-02
ENR05663,STD1232,CRS0012,2023-02-17
ENR05664,STD1811,CRS0002,2023-02-05
ENR05665,STD1196,CRS0005,2022-10-02
ENR05666,STD1611,CRS0049,2023-12-20
ENR05667,STD1218,CRS0049,2025-01-22
ENR05668,STD1941,CRS0037,2022-08-28
ENR05669,STD1515,CRS0043,2024-04-29
ENR05670,STD1387,CRS0043,2023-04-29
ENR05671,STD1459,CRS0040,2025-03-14
ENR05672,STD1888,CRS0027,2024-11-28
ENR05673,STD1696,CRS0017,2023-09-08
ENR05674,STD1504,CRS0042,2024-09-26
ENR05675,STD1890,CRS0033,2025-03-13
ENR05676,STD1455,CRS0006,2023-09-17
ENR05677,STD1727,CRS0044,2024-06-03
ENR05678,STD1121,CRS0019,2024-06-23
ENR05679,STD1101,CRS0045,2024-03-25
ENR05680,STD1304,CRS0045,2025-06-09
ENR05681,STD1336,CRS0036,2023-11-19
ENR05682,STD1282,CRS0028,2023-09-11
ENR05683,STD1997,CRS0018,2022-10-28
ENR05684,STD1121,CRS0031,2024-02-27
ENR05685,STD1573,CRS0041,2023-01-28
ENR05686,STD1190,CRS0026,2023-03-05
ENR05687,STD1036,CRS0050,2023-08-18
ENR05688,STD1717,CRS0006,2023-03-08
ENR05689,STD1194,CRS0003,2025-02-08
ENR05690,STD1379,CRS0038,2025-04-03
ENR05691,STD1097,CRS0043,2025-01-15
ENR05692,STD1650,CRS0039,2023-02-11
ENR05693,STD1136,CRS0024,2023-09-20
ENR05694,STD1211,CRS0036,2024-02-15
ENR05695,STD1307,CRS0045,2024-10-29
ENR05696,STD1425,CRS0022,2022-06-26
ENR05697,STD1173,CRS0028,2023-09-30
ENR05698,STD1959,CRS0048,2023-01-24
ENR05699,STD1793,CRS0024,2022-07-02
ENR05700,STD1612,CRS0015,2024-04-25
ENR05701,STD1419,CRS0041,2023-02-16
ENR05702,STD1936,CRS0016,2022-06-18
ENR05703,STD1224,CRS0013,2023-06-01
ENR05704,STD1113,CRS0016,2024-03-03
ENR05705,STD1109,CRS0039,2022-08-27
ENR05706,STD1803,CRS0007,2022-10-29
ENR05707,STD1528,CRS0014,2025-04-30
ENR05708,STD1432,CRS0041,2024-10-03
ENR05709,STD1421,CRS0006,2022-08-05
ENR05710,STD1777,CRS0020,2025-02-25
ENR05711,STD1094,CRS0046,2024-03-20
ENR05712,STD1817,CRS0017,2023-01-13
ENR05713,STD1932,CRS0023,2024-12-28
ENR05714,STD1746,CRS0039,2024-04-07
ENR05715,STD1181,CRS0019,2022-10-29
ENR05716,STD1439,CRS0042,2023-07-23
ENR05717,STD1519,CRS0029,2023-10-06
ENR05718,STD1681,CRS0017,2023-02-06
ENR05719,STD1379,CRS0016,2022-12-13
ENR05720,STD1603,CRS0016,2024-06-24
ENR05721,STD1340,CRS0050,2022-12-14
ENR05722,STD1431,CRS0019,2024-10-04
ENR05723,STD1265,CRS0042,2022-12-23
ENR05724,STD1638,CRS0017,2024-06-11
ENR05725,STD1393,CRS0050,2025-06-03
ENR05726,STD1694,CRS0023,2022-08-25
ENR05727,STD1623,CRS0031,2022-09-03
ENR05728,STD1328,CRS0042,2022-09-15
ENR05729,STD1489,CRS0039,2024-09-06
ENR05730,STD1591,CRS0018,2025-02-19
ENR05731,STD1467,CRS0013,2023-12-19
ENR05732,STD1075,CRS0023,2024-01-10
ENR05733,STD1912,CRS0024,2025-03-14
ENR05734,STD1882,CRS0030,2025-04-23
ENR05735,STD1524,CRS0005,2023-01-01
ENR05736,STD1899,CRS0045,2025-01-30
ENR05737,STD1024,CRS0034,2024-11-07
ENR05738,STD1803,CRS0038,2024-12-02
ENR05739,STD1677,CRS0016,2023-09-12
ENR05740,STD1236,CRS0012,2022-08-17
ENR05741,STD1196,CRS0037,2024-08-06
ENR05742,STD1185,CRS0014,2024-02-03
ENR05743,STD1646,CRS0027,2024-11-03
ENR05744,STD1230,CRS0006,2023-03-17
ENR05745,STD1244,CRS0001,2023-03-09
ENR05746,STD1149,CRS0006,2022-12-18
ENR05747,STD1266,CRS0050,2024-05-22
ENR05748,STD1388,CRS0018,2025-04-27
ENR05749,STD1361,CRS0023,2024-06-19
ENR05750,STD1188,CRS0007,2023-07-11
ENR05751,STD1056,CRS0009,2024-10-03
ENR05752,STD1726,CRS0048,2024-05-21
ENR05753,STD1240,CRS0014,2022-12-02
ENR05754,STD1056,CRS0005,2023-05-13
ENR05755,STD1355,CRS0033,2024-07-04
ENR05756,STD1481,CRS0007,2024-08-29
ENR05757,STD1976,CRS0020,2023-06-18
ENR05758,STD1905,CRS0045,2023-02-05
ENR05759,STD1424,CRS0039,2025-02-11
ENR05760,STD1634,CRS0046,2023-05-19
ENR05761,STD1289,CRS0049,2023-10-27
ENR05762,STD1624,CRS0021,2024-02-22
ENR05763,STD1419,CRS0015,2022-09-23
ENR05764,STD1333,CRS0040,2023-10-10
ENR05765,STD1290,CRS0031,2023-01-28
ENR05766,STD1485,CRS0043,2024-06-02
ENR05767,STD1150,CRS0012,2025-05-15
ENR05768,STD1724,CRS0043,2024-06-08
ENR05769,STD1955,CRS0034,2022-10-06
ENR05770,STD1899,CRS0050,2025-03-12
ENR05771,STD1266,CRS0040,2023-12-24
ENR05772,STD1537,CRS0024,2022-10-09
ENR05773,STD1065,CRS0034,2024-02-29
ENR05774,STD1312,CRS0005,2022-09-16
ENR05775,STD1776,CRS0005,2023-01-27
ENR05776,STD1978,CRS0016,2023-03-08
ENR05777,STD1524,CRS0021,2025-06-02
ENR05778,STD1660,CRS0033,2022-09-12
ENR05779,STD1884,CRS0038,2022-06-20
ENR05780,STD1441,CRS0002,2025-05-13
ENR05781,STD1939,CRS0033,2024-10-17
ENR05782,STD1378,CRS0009,2024-07-12
ENR05783,STD1716,CRS0008,2023-03-20
ENR05784,STD1319,CRS0010,2023-01-27
ENR05785,STD1428,CRS0044,2022-11-29
ENR05786,STD1398,CRS0038,2025-04-14
ENR05787,STD1406,CRS0005,2025-03-02
ENR05788,STD1047,CRS0037,2024-01-17
ENR05789,STD1797,CRS0007,2024-10-09
ENR05790,STD1877,CRS0024,2022-06-15
ENR05791,STD1179,CRS0004,2023-07-26
ENR05792,STD1880,CRS0004,2022-12-10
ENR05793,STD1413,CRS0031,2024-09-27
ENR05794,STD1009,CRS0019,2023-12-20
ENR05795,STD1864,CRS0030,2024-09-09
ENR05796,STD1073,CRS0038,2024-11-27
ENR05797,STD1895,CRS0017,2022-08-26
ENR05798,STD1022,CRS0017,2025-02-01
ENR05799,STD1613,CRS0046,2022-12-31
ENR05800,STD1882,CRS0010,2025-03-02
ENR05801,STD1916,CRS0023,2023-05-22
ENR05802,STD1153,CRS0016,2023-03-04
ENR05803,STD1552,CRS0027,2022-11-24
ENR05804,STD1023,CRS0024,2024-09-25
ENR05805,STD1031,CRS0048,2025-03-07
ENR05806,STD1568,CRS0004,2023-09-04
ENR05807,STD1440,CRS0046,2025-04-07
ENR05808,STD1452,CRS0019,2025-01-09
ENR05809,STD1766,CRS0020,2023-04-15
ENR05810,STD1828,CRS0002,2022-12-30
ENR05811,STD1908,CRS0020,2023-04-11
ENR05812,STD1007,CRS0038,2024-06-23
ENR05813,STD1651,CRS0017,2025-05-31
ENR05814,STD1457,CRS0016,2025-04-27
ENR05815,STD1828,CRS0018,2024-03-04
ENR05816,STD1876,CRS0039,2023-12-24
ENR05817,STD1792,CRS0049,2023-12-02
ENR05818,STD1284,CRS0046,2024-11-07
ENR05819,STD1645,CRS0007,2023-01-05
ENR05820,STD1152,CRS0014,2022-08-13
ENR05821,STD1603,CRS0035,2024-07-02
ENR05822,STD1228,CRS0001,2025-02-23
ENR05823,STD1209,CRS0018,2022-12-17
ENR05824,STD1710,CRS0034,2024-10-22
ENR05825,STD1969,CRS0016,2022-12-25
ENR05826,STD1431,CRS0033,2023-10-07
ENR05827,STD1058,CRS0009,2025-01-14
ENR05828,STD1990,CRS0050,2024-09-03
ENR05829,STD1022,CRS0014,2022-12-13
ENR05830,STD1442,CRS0041,2022-09-21
ENR05831,STD1686,CRS0011,2022-06-30
ENR05832,STD1892,CRS0009,2025-06-04
ENR05833,STD1310,CRS0003,2022-08-12
ENR05834,STD1348,CRS0029,2024-12-13
ENR05835,STD1990,CRS0042,2024-02-24
ENR05836,STD1758,CRS0008,2022-08-20
ENR05837,STD1155,CRS0043,2024-03-29
ENR05838,STD1318,CRS0035,2023-08-13
ENR05839,STD1331,CRS0026,2023-02-04
ENR05840,STD1071,CRS0046,2023-12-04
ENR05841,STD1053,CRS0039,2023-07-04
ENR05842,STD1712,CRS0009,2023-04-18
ENR05843,STD1512,CRS0033,2022-06-29
ENR05844,STD1302,CRS0016,2023-06-09
ENR05845,STD1193,CRS0024,2024-10-09
ENR05846,STD1697,CRS0020,2025-03-20
ENR05847,STD1813,CRS0039,2025-05-15
ENR05848,STD1502,CRS0025,2024-08-17
ENR05849,STD1034,CRS0024,2023-07-16
ENR05850,STD1552,CRS0012,2024-10-18
ENR05851,STD1487,CRS0044,2024-10-26
ENR05852,STD1081,CRS0038,2023-02-14
ENR05853,STD1674,CRS0039,2023-02-12
ENR05854,STD1734,CRS0018,2025-01-27
ENR05855,STD1364,CRS0008,2024-10-22
ENR05856,STD1026,CRS0046,2023-06-04
ENR05857,STD1343,CRS0020,2024-09-08
ENR05858,STD1067,CRS0050,2024-04-28
ENR05859,STD1882,CRS0018,2023-01-30
ENR05860,STD1207,CRS0040,2024-01-14
ENR05861,STD1453,CRS0035,2023-02-17
ENR05862,STD1047,CRS0020,2022-06-21
ENR05863,STD1881,CRS0024,2023-10-14
ENR05864,STD1581,CRS0019,2024-02-07
ENR05865,STD1462,CRS0003,2023-03-11
ENR05866,STD1253,CRS0003,2023-12-22
ENR05867,STD1182,CRS0040,2025-01-17
ENR05868,STD1883,CRS0023,2023-08-31
ENR05869,STD1021,CRS0021,2024-11-16
ENR05870,STD1819,CRS0001,2024-04-17
ENR05871,STD1767,CRS0047,2023-12-27
ENR05872,STD1209,CRS0034,2024-06-18
ENR05873,STD1644,CRS0048,2022-06-13
ENR05874,STD1136,CRS0021,2024-05-26
ENR05875,STD1663,CRS0003,2022-12-22
ENR05876,STD1235,CRS0020,2024-11-12
ENR05877,STD1567,CRS0028,2024-04-01
ENR05878,STD1249,CRS0015,2023-09-15
ENR05879,STD1379,CRS0018,2024-07-18
ENR05880,STD1203,CRS0008,2023-10-27
ENR05881,STD1605,CRS0011,2024-10-10
ENR05882,STD1154,CRS0015,2023-05-29
ENR05883,STD1098,CRS0008,2023-12-15
ENR05884,STD1559,CRS0019,2023-09-09
ENR05885,STD1165,CRS0033,2022-06-15
ENR05886,STD1214,CRS0025,2025-04-03
ENR05887,STD1112,CRS0003,2023-05-14
ENR05888,STD1981,CRS0022,2024-06-01
ENR05889,STD1028,CRS0038,2023-04-08
ENR05890,STD1834,CRS0041,2024-04-29
ENR05891,STD1395,CRS0017,2022-08-28
ENR05892,STD1517,CRS0017,2023-12-13
ENR05893,STD1120,CRS0022,2024-03-27
ENR05894,STD1056,CRS0035,2025-03-24
ENR05895,STD1350,CRS0016,2025-04-19
ENR05896,STD1214,CRS0028,2024-12-12
ENR05897,STD1547,CRS0020,2024-08-25
ENR05898,STD1297,CRS0040,2023-07-08
ENR05899,STD1196,CRS0047,2022-08-04
ENR05900,STD1094,CRS0023,2023-05-18
ENR05901,STD1354,CRS0048,2024-08-06
ENR05902,STD1562,CRS0033,2023-02-21
ENR05903,STD1601,CRS0020,2024-11-09
ENR05904,STD1939,CRS0005,2022-06-11
ENR05905,STD1936,CRS0037,2023-10-29
ENR05906,STD1895,CRS0022,2022-10-01
ENR05907,STD1162,CRS0025,2024-07-17
ENR05908,STD1245,CRS0003,2023-12-13
ENR05909,STD1229,CRS0033,2025-01-10
ENR05910,STD1821,CRS0008,2023-04-21
ENR05911,STD1185,CRS0008,2024-01-05
ENR05912,STD1389,CRS0012,2023-05-15
ENR05913,STD1979,CRS0001,2023-08-16
ENR05914,STD1982,CRS0039,2023-07-24
ENR05915,STD1669,CRS0017,2025-02-13
ENR05916,STD1117,CRS0043,2023-11-05
ENR05917,STD1933,CRS0014,2023-12-14
ENR05918,STD1809,CRS0003,2024-11-15
ENR05919,STD1158,CRS0040,2022-11-29
ENR05920,STD1934,CRS0049,2025-05-06
ENR05921,STD1054,CRS0002,2024-06-09
ENR05922,STD1990,CRS0012,2024-12-22
ENR05923,STD1262,CRS0040,2024-10-02
ENR05924,STD1214,CRS0001,2024-07-14
ENR05925,STD1879,CRS0027,2025-02-21
ENR05926,STD1058,CRS0010,2024-06-11
ENR05927,STD1778,CRS0041,2023-06-08
ENR05928,STD1162,CRS0013,2023-11-27
ENR05929,STD1646,CRS0026,2022-09-28
ENR05930,STD1867,CRS0022,2023-08-08
ENR05931,STD1166,CRS0029,2023-05-19
ENR05932,STD1860,CRS0021,2022-09-25
ENR05933,STD1753,CRS0004,2022-12-17
ENR05934,STD1192,CRS0043,2024-08-26
ENR05935,STD1745,CRS0046,2023-07-07
ENR05936,STD1203,CRS0050,2023-12-08
ENR05937,STD1084,CRS0003,2022-06-21
ENR05938,STD1160,CRS0022,2025-04-15
ENR05939,STD1402,CRS0044,2024-10-17
ENR05940,STD1214,CRS0050,2024-10-18
ENR05941,STD1114,CRS0001,2023-05-02
ENR05942,STD1784,CRS0038,2024-10-25
ENR05943,STD1165,CRS0003,2023-09-10
